date,cases,cases_avg7_pc,deaths,deaths_avg7_pc
2022-01-03,55785074,1.4278535976590607,822799,0.00404059070668461
2022-01-04,56668612,1.646566275364254,825157,0.00398123396994691
2022-01-05,57364371,1.7397446539994368,827276,0.00399119896954521
2022-01-06,58108255,1.8150999809617816,829234,0.00423035895990441
2022-01-07,58995340,2.0123991743127845,831897,0.00486941871675191
2022-01-08,59434926,2.1330874507520563,832583,0.00505008849207761
2022-01-09,59740695,2.152688171701061,832971,0.00511984348926571
2022-01-10,61167307,2.3319108557807473,834655,0.00513674066249761
2022-01-11,61934908,2.2816798923708297,837314,0.00526715217897971
2022-01-12,62806255,2.3577552988693644,840047,0.00553317434216911
2022-01-13,63661126,2.4058416210613873,842278,0.00565145455479242
2022-01-14,64580619,2.4198827387562445,845241,0.00578143281042242
2022-01-15,64995034,2.408977129848035,846219,0.00590794497923562
2022-01-16,65326971,2.420314699825788,846611,0.00590967802264402
2022-01-17,66032612,2.1079461900263983,847376,0.00551151129956411
2022-01-18,67210333,2.2856351306896503,850336,0.00564192281604621
2022-01-19,68056471,2.2747130578690613,853689,0.00591054454434822
2022-01-20,68799534,2.2262710285174645,856331,0.00608861475456132
2022-01-21,69619876,2.1833127817708973,860159,0.00646338539162782
2022-01-22,69951353,2.1473789932194274,861050,0.00642569169749512
2022-01-23,70147082,2.0883653990765905,861598,0.00649328039042272
2022-01-24,71174431,2.227748881283978,863762,0.00709941232251062
2022-01-25,71684925,1.9386655427198496,866707,0.00709291340972912
2022-01-26,72363566,1.866095649775656,870575,0.00731604274856062
2022-01-27,72891169,1.7727452665821894,873645,0.00750147839325942
2022-01-28,73442549,1.656214561279669,877486,0.00750711078433672
2022-01-29,73683243,1.616881841343475,878764,0.00767478273409942
2022-01-30,73784897,1.576122826682167,879108,0.00758639752027102
2022-01-31,74445396,1.4171810830892813,881673,0.00776013512196312
2022-02-01,74741143,1.3241396148833624,885243,0.00803092315452562
2022-02-02,75063118,1.1696101998082635,888848,0.00791697555042332
2022-02-03,75373233,1.0753811636067383,891848,0.00788664729077632
2022-02-04,75684543,0.9713682308430908,895807,0.00793777207132412
2022-02-05,75807361,0.9202971746409512,896661,0.00775406947003372
2022-02-06,75861569,0.8997406802522143,897034,0.00776663403474462
2022-02-07,76208697,0.7639692937687848,899770,0.00784072164045372
2022-02-08,76402006,0.7195869186013648,903111,0.00774150490532282
2022-02-09,76627663,0.6778560998487969,906657,0.00771594251504892
2022-02-10,76799922,0.618128491821699,909908,0.00782469098892602
2022-02-11,76966865,0.555579922386578,912692,0.00731560948770852
2022-02-12,77030106,0.5297675406010163,913436,0.00726795079397752
2022-02-13,77063124,0.5205867431450173,913903,0.00730867731407492
2022-02-14,77268949,0.4593656849607308,916486,0.00724238840370362
2022-02-15,77384122,0.42551241502104503,919317,0.00702142536913262
2022-02-16,77523708,0.3882212202199459,922614,0.00691354341695972
2022-02-17,77626774,0.35824260208059044,925795,0.00688321515731272
2022-02-18,77735848,0.3331702298304155,928277,0.00675237037997852
2022-02-19,77780052,0.3249222429889877,928952,0.00672247538118362
2022-02-20,77805189,0.3215077142135876,929361,0.00669734625176182
2022-02-21,77860326,0.25622050293234255,930118,0.00590621193582722
2022-02-22,77982844,0.2594028038910171,932840,0.00585898650294832
2022-02-23,78066998,0.23538628833740985,935862,0.00573983976862082
2022-02-24,78139762,0.22225761799707555,938759,0.00561679368662442
2022-02-25,78224445,0.21168995255350445,941559,0.00575457063759222
2022-02-26,78249128,0.2032322674596603,942121,0.00570561216130492
2022-02-27,78257706,0.1960579010097364,942312,0.00561116129554712
2022-02-28,78364889,0.21860739531813303,944277,0.00613454040488392
2022-03-01,78408496,0.18441834821806985,946206,0.00579096454916862
2022-03-02,78466275,0.1729910932439323,948546,0.00549548064803641
2022-03-03,78516942,0.16341732819507857,950419,0.00505182153548601
2022-03-04,78566144,0.1480447999017184,952309,0.00465755416007501
2022-03-05,78582250,0.1443287215732567,952613,0.00454577286023321
2022-03-06,78588626,0.1433746811769325,952824,0.00455443807727521
2022-03-07,78651484,0.12417039390759992,954509,0.00443312503868721
2022-03-08,78685013,0.11980399104013612,956076,0.00427628461022701
2022-03-09,78732261,0.115241321006671,957884,0.00404578983690981
2022-03-10,78769978,0.10963059297197598,959439,0.00390801288594201
2022-03-11,78813863,0.10732694502136028,961121,0.00381789462870521
2022-03-12,78824555,0.10498127076809088,961591,0.00388981593015381
2022-03-13,78830562,0.10482139751366598,961734,0.00386035419221101
2022-03-14,78879276,0.09869335602156357,959297,0.0020744529598548
2022-03-15,78927374,0.10500553337580848,960817,0.0020540896998061
2022-03-16,78966292,0.10139647047781546,962850,0.0021515733915286
2022-03-17,79001567,0.10033844747698724,964054,0.0019994988324415
2022-03-18,79037539,0.09691005435431992,965097,0.0017226451479496
2022-03-19,79049437,0.09743256694195254,965428,0.0016624218895077
2022-03-20,79056968,0.09809285648055294,965511,0.0016364262383817
2022-03-21,79102354,0.09665096436476411,966470,0.00310778009211331
2022-03-22,79127783,0.08682937410850919,967467,0.00288118466646501
2022-03-23,79173988,0.08998654593776191,968819,0.0025861340261849
2022-03-24,79211130,0.09079544394863262,969799,0.0024890835953145
2022-03-25,79244482,0.08966030051613061,970630,0.0023972322946693
2022-03-26,79255923,0.08946230030672092,970793,0.0023244444715165
2022-03-27,79262383,0.08899827793412181,970843,0.0023101468633972
2022-03-28,79304408,0.08754208821021371,971751,0.0022880505599401
2022-03-29,79329875,0.0875585521225935,972502,0.0021814683903235
2022-03-30,79374070,0.08668769780987251,973706,0.0021173457842127
2022-03-31,79411303,0.0867271245474136,974575,0.0020692538296296
2022-04-01,79443029,0.086022642401899,975220,0.001988667311139
2022-04-02,79453992,0.0858155437145952,975357,0.0019774025289844
2022-04-03,79458271,0.0848706017961651,975393,0.001971336877055
2022-04-04,79498922,0.0842753013853797,976017,0.0018482907950586
2022-04-05,79529650,0.0865546867282778,976478,0.0017226451479496
2022-04-06,79577139,0.0879818479750952,977587,0.0016814853670001
2022-04-07,79611665,0.08680901084846049,978294,0.0016112971089599
2022-04-08,79654870,0.09178241216971642,978836,0.0015666712411936
2022-04-09,79667681,0.09258307822439722,979105,0.0016238616736708
2022-04-10,79674564,0.09371128948326564,979131,0.0016195290651498
2022-04-11,79723417,0.09726489499218983,979560,0.0015350431989903
2022-04-12,79752265,0.09645036459024184,980151,0.0015913671097633
2022-04-13,79804805,0.09863876515419892,981140,0.0015393758075113
2022-04-14,79860297,0.10772251217932756,981752,0.0014982160265618
2022-04-15,79907915,0.1096344923196449,982475,0.0015766362407919
2022-04-16,79918818,0.10880783061383809,982515,0.001477419505661
2022-04-17,79925285,0.10862759409936448,982531,0.00147308689714
2022-04-18,79984151,0.1129658350114418,982848,0.0014245616817048
2022-04-19,80033718,0.12194256660610173,983301,0.001364771684115
2022-04-20,80094241,0.12540128798841604,983910,0.001200132560317
2022-04-21,80149506,0.12530293777498933,984392,0.001143808649544
2022-04-22,80212834,0.13210946576148036,984882,0.0010428588710047
2022-04-23,80227269,0.13363974309109755,984979,0.0010675547395744
2022-04-24,80235603,0.13444864110196827,985007,0.0010727538697996
2022-04-25,80307904,0.1402695006499318,985359,0.0010879179996231
2022-04-26,80361787,0.1421394544875954,985664,0.0010237953935123
2022-04-27,80443190,0.1511859410794434,986332,0.0010493577837862
2022-04-28,80512191,0.15713721214388904,986793,0.0010402593058921
2022-04-29,80588817,0.16289871495511488,987208,0.0010077647419846
2022-04-30,80605946,0.16406591969067227,987291,0.0010016990900552
2022-05-01,80616108,0.16485792052831108,987311,9.982330032384035e-4
2022-05-02,80708924,0.1737462669091426,987688,0.0010090645245409
2022-05-03,80777302,0.18002638296033213,988347,0.0011624388661843
2022-05-04,80874900,0.18704304246009168,990279,0.0017100805832387
2022-05-05,80962160,0.19495395235858556,990962,0.0018062644924049
2022-05-06,81050578,0.2000629643265488,991411,0.0018209953613763
2022-05-07,81075343,0.2033713441931844,991503,0.0018248947090452
2022-05-08,81087108,0.2040658613391007,991521,0.001824028187341
2022-05-09,81191299,0.20899420353173823,991848,0.001802365144736
2022-05-10,81284183,0.21961169397330088,992147,0.00164639123798
2022-05-11,81440432,0.24502287620981805,992705,0.0010510908271946
2022-05-12,81549215,0.2543479495295664,993072,0.00091418039793100315
2022-05-13,81658093,0.2632124665635324,993490,9.007493115159032e-4
2022-05-14,81678836,0.2614698914163862,993533,8.79519529763003e-4
2022-05-15,81690567,0.2614551605474148,993557,8.821190948756029e-4
2022-05-16,81836686,0.27962092155426366,993877,8.790862689109029e-4
2022-05-17,81970085,0.29717448497709525,994222,8.990162681075032e-4
2022-05-18,82134922,0.30089532917493006,994791,9.037821374806032e-4
2022-05-19,82249133,0.3032470690801289,995189,9.172132238957032e-4
2022-05-20,82381732,0.313524449752793,995580,9.055151808890032e-4
2022-05-21,82414036,0.31853337846392116,995684,9.319440928671032e-4
2022-05-22,82431700,0.3211039150994304,995728,9.406093099091034e-4
2022-05-23,82561750,0.3141418464670355,995977,9.098477894100032e-4
2022-05-24,82693129,0.3132666595457935,996519,9.952001772737e-4
2022-05-25,82873389,0.3199488416677318,997310,0.0010913840864399
2022-05-26,82992227,0.3219535396303985,997643,0.0010632221310534
2022-05-27,83125770,0.3223625378747809,998239,0.0011520406057339
2022-05-28,83134208,0.3120223343785623,998262,0.0011169464767138
2022-05-29,83139137,0.30650475742706873,998266,0.0010996160426298
2022-05-30,83168869,0.2630408952661008,998288,0.0010012658292031
2022-05-31,83350151,0.28466191156844717,998666,9.302110494587032e-4
2022-06-01,83566328,0.3002233415933229,999246,8.387930096656028e-4
2022-06-02,83674335,0.2955306933042278,999611,8.526573569328031e-4
2022-06-03,83809360,0.29617278588704005,1000008,7.664384473649026e-4
2022-06-04,83847825,0.30918230949304676,1000193,8.366267054051029e-4
2022-06-05,83859919,0.3122866234983433,1000210,8.42259096482403e-4
2022-06-06,83994196,0.35758187928113794,1000528,9.705043087040034e-4
2022-06-07,84136302,0.34060845213926827,1000989,0.0010064649594283
2022-06-08,84311090,0.3226762187317014,1002021,0.0012022988645775
2022-06-09,84422033,0.3239482725934669,1002356,0.0011893010390145
2022-06-10,84554062,0.32265022308057534,1002725,0.0011771697351557
2022-06-11,84586538,0.32005542383734836,1002843,0.001148141258065
2022-06-12,84601098,0.321123845098627,1002858,0.0011472747363608
2022-06-13,84724031,0.3162089339924046,1003126,0.0011256116937558
2022-06-14,84858880,0.31306475998871486,1003554,0.0011113140856365
2022-06-15,85026088,0.3097806427297969,1004197,9.427756141696032e-4
2022-06-16,85126253,0.30511095726586307,1004526,9.401760490570032e-4
2022-06-17,85238806,0.2966727689103634,1004825,9.098477894100032e-4
2022-06-18,85250692,0.28775192796562443,1004839,8.647886607916031e-4
2022-06-19,85259078,0.28507697546475896,1004860,8.67388225904203e-4
2022-06-20,85311159,0.25437957757176966,1004948,7.894012725262027e-4
2022-06-21,85520014,0.28644348019228244,1005503,8.444254007429029e-4
2022-06-22,85688470,0.2869841897357032,1006267,8.968499638470031e-4
2022-06-23,85799009,0.2914788378153886,1006758,9.670382218872032e-4
2022-06-24,85949862,0.30807272845081873,1007243,0.0010476247403778
2022-06-25,85993292,0.3217395087694611,1007398,0.0011087145205239
2022-06-26,86007870,0.3244222599656643,1007402,0.0011013490860382
2022-06-27,86138446,0.35843107055125395,1007678,0.001182802126233
2022-06-28,86259537,0.32040636512754944,1008206,0.0011711040832263
2022-06-29,86451651,0.33065645036653124,1008882,0.0011329771282415
2022-06-30,86570209,0.33413076913952117,1009324,0.0011117473464886
2022-07-01,86718592,0.3330606148348341,1009838,0.0011243119111995
2022-07-02,86727366,0.3180455267444565,1009850,0.0010623556093492
2022-07-03,86732591,0.3139932379947652,1009851,0.0010610558267929
2022-07-04,86767928,0.27272990770161315,1009913,9.683380044435034e-4
2022-07-05,86948292,0.2984105781881365,1010334,9.219790932688032e-4
2022-07-06,87188133,0.3190888188763133,1011046,9.375764839444034e-4
2022-07-07,87312595,0.3216467909471117,1011517,9.501410486553033e-4
2022-07-08,87467307,0.3243888988800526,1012070,9.670382218872032e-4
2022-07-09,87488394,0.32972363975195995,1012092,9.713708304082034e-4
2022-07-10,87507457,0.3357191034233198,1012098,9.735371346687034e-4
2022-07-11,87680847,0.39553206383828127,1012644,0.0011832353870851
2022-07-12,87864597,0.3969990850834919,1013156,0.0012226621246262
2022-07-13,88052754,0.37460643120355536,1014026,0.001291117339258
2022-07-14,88193914,0.3818410209119213,1014473,0.0012807190788076
2022-07-15,88359057,0.38636036486017633,1014999,0.0012690210358009
2022-07-16,88379498,0.38608047834971976,1015031,0.0012733536443219
2022-07-17,88397526,0.3856320533677962,1015039,0.0012742201660261
2022-07-18,88565425,0.3832530180289151,1015555,0.0012612223404631
2022-07-19,88725630,0.3730518912662206,1016095,0.0012733536443219
2022-07-20,88925610,0.37817433432059894,1016876,0.001234793428485
2022-07-21,89075730,0.38205635155541495,1017419,0.0012763864702866
2022-07-22,89238259,0.38092380768802553,1017989,0.001295449947779
2022-07-23,89259519,0.38127864832589536,1018040,0.0013036819039689
2022-07-24,89277918,0.3814393881020245,1018052,0.0013054149473773
2022-07-25,89443648,0.3804996453138196,1018559,0.0013015155997084
2022-07-26,89607332,0.38200695981827554,1019074,0.0012906840784059
2022-07-27,89831114,0.3923194346199598,1019886,0.001304115164821
2022-07-28,89977366,0.39064358164403695,1020363,0.0012755199485824
2022-07-29,90112457,0.3787557703841172,1020972,0.0012924171218143
2022-07-30,90121314,0.3733820360355208,1020984,0.0012755199485824
2022-07-31,90128702,0.3686114007930477,1020992,0.001273786905174
2022-08-01,90303805,0.372672354759781,1021597,0.0013162464686798
2022-08-02,90411408,0.3483746529131608,1022030,0.0012807190788076
2022-08-03,90624397,0.34369846853644553,1023080,0.0013838351616074
2022-08-04,90784829,0.3498421074192235,1023746,0.0014657214626543
2022-08-05,90913338,0.3469903844907013,1024399,0.0014847849401467
2022-08-06,90920946,0.3464492416864284,1024419,0.0014882510269635
2022-08-07,90926864,0.34581234823384144,1024421,0.0014856514618509
2022-08-08,91070227,0.33206064878818736,1024982,0.0014665879843585
2022-08-09,91198242,0.3409043693012526,1025543,0.0015220453734273
2022-08-10,91369823,0.3229639039374957,1026407,0.0014414588549367
2022-08-11,91503925,0.3115561457017027,1027096,0.001451423854535
2022-08-12,91622100,0.3070788280561013,1027755,0.0014540234196476
2022-08-13,91626129,0.30552818746643534,1027765,0.0014496908111266
2022-08-14,91634667,0.3066633308989374,1027775,0.0014531568979434
2022-08-15,91762360,0.29987413334653035,1028328,0.0014496908111266
2022-08-16,91882159,0.2963144621856767,1028782,0.0014033318999519
2022-08-17,92039030,0.28994119505128574,1029729,0.0014392925506762
2022-08-18,92162426,0.2853027043687031,1030329,0.0014007323348393
2022-08-19,92268450,0.280038151754836,1030850,0.0013409423372495
2022-08-20,92274664,0.28098482671667446,1030870,0.0013452749457705
2022-08-21,92280363,0.2797547991575626,1030875,0.00134310864151
2022-08-22,92399673,0.2761227734344083,1031467,0.0013600058147419
2022-08-23,92504150,0.26948435065853205,1031964,0.0013786360313822
2022-08-24,92675744,0.2758632501840004,1032884,0.0013669379883755
2022-08-25,92783797,0.26921572893023005,1033521,0.0013829686399032
2022-08-26,92883686,0.2665576736025966,1034148,0.0014288942902258
2022-08-27,92890153,0.26666728859817784,1034168,0.0014288942902258
2022-08-28,92896608,0.26699483380236544,1034169,0.0014271612468174
2022-08-29,93007071,0.2631617750438367,1034757,0.001425428203409
2022-08-30,93122759,0.2680190624567298,1035217,0.0014093975518813
2022-08-31,93274865,0.25957567497100503,1036610,0.0016143299349246
2022-09-01,93380789,0.2586532626168841,1037314,0.0016433584120153
2022-09-02,93466765,0.2526253043816168,1037808,0.001585734718686
2022-09-03,93472353,0.25224446809262085,1037819,0.0015818353710171
2022-09-04,93476478,0.25123497030722786,1037819,0.001581402110165
2022-09-05,93493938,0.2109404112793714,1037872,0.0013496075542915
2022-09-06,93619759,0.2153306434937007,1038492,0.0014189292906275
2022-09-07,93762215,0.21114967627093573,1039314,0.0011715373440784
2022-09-08,93848834,0.20278557552114523,1039979,0.0011546401708465
2022-09-09,93920552,0.19660814229190335,1040500,0.0011663382138532
2022-09-10,93923779,0.19558521342009527,1040521,0.0011706708223742
2022-09-11,93931827,0.1972848957428836,1040539,0.001178469517712
2022-09-12,94018261,0.22716862975562907,1041107,0.0014015988565435
2022-09-13,94079547,0.19920814066535547,1041583,0.0013392092938411
2022-09-14,94193842,0.18700708180936737,1042496,0.0013786360313822
2022-09-15,94286344,0.1895559554022717,1043110,0.0013565397279251
2022-09-16,94343935,0.18343527934465495,1043555,0.0013236119031655
2022-09-17,94350264,0.1847792545078691,1043572,0.0013218788597571
2022-09-18,94355211,0.18343571260550703,1043577,0.0013162464686798
2022-09-19,94422543,0.1751595638086928,1044084,0.0012898175567017
2022-09-20,94474042,0.1709192398491901,1044488,0.0012586227753505
2022-09-21,94581354,0.16789377931897578,1045400,0.0012581895144984
2022-09-22,94674636,0.1682317227836138,1045907,0.0012118306033237
2022-09-23,94718846,0.1624342593216637,1046353,0.0012122638641758
2022-09-24,94725181,0.16243685888677625,1046382,0.001217462994401
2022-09-25,94730394,0.1625521062734349,1046382,0.0012152966901405
2022-09-26,94788319,0.15847642143773016,1046786,0.0011706708223742
2022-09-27,94830128,0.15427812378088115,1047224,0.0011854016913456
2022-09-28,94929826,0.1509792756529917,1048532,0.0013569729887772
2022-09-29,95011303,0.14586463129395122,1049161,0.0014098308127334
2022-09-30,95049606,0.1433053594405965,1049539,0.0013803690747906
2022-10-01,95055259,0.1430098755394643,1049563,0.0013782027705301
2022-10-02,95060523,0.1430319718429214,1049563,0.0013782027705301
2022-10-03,95107907,0.1384649692009353,1049842,0.0013240451640176
2022-10-04,95143457,0.13575318952764137,1050317,0.0013400758155453
2022-10-05,95223273,0.12713909726618916,1051419,0.0012508240800127
2022-10-06,95296114,0.12339745654745354,1052116,0.0012802858179555
2022-10-07,95329934,0.12145514814748924,1052432,0.0012534236451253
2022-10-08,95322174,0.1156438203382719,1052376,0.0012187627769573
2022-10-09,95327469,0.115657251424687,1052377,0.0012191960378094
2022-10-10,95351269,0.10543922748876056,1052540,0.0011689377789658
2022-10-11,95392198,0.10776973761220648,1053131,0.0012191960378094
2022-10-12,95465233,0.10483179577411636,1053914,0.0010809858259895
2022-10-13,95539905,0.10562509639431147,1054540,0.0010502243054904
2022-10-14,95568403,0.10331928213943524,1054925,0.0010801193042853
2022-10-15,95571179,0.10788411847716088,1054938,0.0011100143030802
2022-10-16,95576289,0.10780396521952236,1054949,0.0011143469116012
2022-10-17,95622939,0.1177039756900074,1055307,0.0011988327777607
2022-10-18,95650904,0.11208718200338298,1055682,0.0011052484337071
2022-10-19,95718405,0.10968951644786158,1056384,0.001070154304687
2022-10-20,95779503,0.10380843364145616,1056913,0.0010281280020333
2022-10-21,95813461,0.10617403789392216,1057538,0.0011321106065373
2022-10-22,95816037,0.10608738572350215,1057548,0.001130810823981
2022-10-23,95818310,0.10485822468609449,1057548,0.0011260449546079
2022-10-24,95857425,0.10159360416552096,1057780,0.0010714540872433
2022-10-25,95882650,0.10040646943076696,1058153,0.0010705875655391
2022-10-26,95962480,0.10574814247630789,1059275,0.0012525571234211
2022-10-27,96029928,0.10849934888714288,1059858,0.0012759532094345
2022-10-28,96061826,0.10760683153181684,1060090,0.0011056816945592
2022-10-29,96064611,0.10769738304990575,1060107,0.0011087145205239
2022-10-30,96067401,0.10792137891044148,1060107,0.0011087145205239
2022-10-31,96112922,0.11069684792899408,1060288,0.0010866182170668
2022-11-01,96142232,0.11246671850982258,1060627,0.0010718873480954
2022-11-02,96217135,0.1103320422915259,1061498,9.631388742183034e-4
2022-11-03,96293811,0.1143301734347047,1062051,9.501410486553033e-4
2022-11-04,96341880,0.1213364346740138,1062535,0.0010593227833845
2022-11-05,96344297,0.12117699468044102,1062553,0.0010597560442366
2022-11-06,96349975,0.12242825202130582,1062555,0.0010606225659408
2022-11-07,96388643,0.1194591154018645,1062692,0.0010415590884484
2022-11-08,96409277,0.11570014424904489,1062903,9.861016993796034e-4
2022-11-09,96502038,0.12343731654584672,1063818,0.001005165176872
2022-11-10,96588412,0.12763908028951257,1064393,0.0010146969156182
2022-11-11,96598449,0.11116130356244527,1077108,0.00631391039765332
2022-11-12,96600216,0.1108796840085803,1077108,0.00630611170231552
2022-11-13,96602170,0.10926622059535988,1077108,0.00630524518061132
2022-11-14,96652064,0.1141300069210345,1077280,0.00632040931043482
2022-11-15,96685028,0.11947211322742753,1077577,0.00635766974371542
2022-11-16,96761495,0.1124125609033101,1078078,0.00617829975094602
2022-11-17,96844511,0.11095767096195829,1078500,0.00611201084057472
2022-11-18,96894033,0.12806497570712683,1079013,8.253619232505029e-4
2022-11-19,96896214,0.12824434569989623,1079016,8.266617058068029e-4
2022-11-20,96898333,0.12831583374049274,1079016,8.266617058068029e-4
2022-11-21,96941982,0.12561011971912822,1079178,8.223290972858029e-4
2022-11-22,96978088,0.12697142531642644,1079616,8.83418877431903e-4
2022-11-23,97087750,0.141353519301886,1080580,0.0010840186519542
2022-11-24,97122385,0.12039192601643584,1080717,9.605393091057032e-4
2022-11-25,97148103,0.11007858469304736,1080936,8.331606185883029e-4
2022-11-26,97149293,0.10964922318861628,1080936,8.318608360320029e-4
2022-11-27,97154086,0.11080776270713168,1080950,8.37926487961403e-4
2022-11-28,97212015,0.1169947276751197,1081139,8.49624530968103e-4
2022-11-29,97259194,0.12179222509042303,1081447,7.933006201951028e-4
2022-11-30,97368637,0.12169734096381311,1081897,5.706045422157021e-4
2022-12-01,97467259,0.1494204031071359,1082579,8.067317066102028e-4
2022-12-02,97536320,0.16819922821970626,1082986,8.88184746805003e-4
2022-12-03,97539725,0.1691589010071078,1082997,8.929506161781031e-4
2022-12-04,97542653,0.1683508695179413,1082997,8.868849642487032e-4
2022-12-05,97595790,0.16627468351467808,1083181,8.84718659988203e-4
2022-12-06,97643655,0.16657190045921869,1083646,9.527406137679032e-4
2022-12-07,97792244,0.18353232977552536,1084575,0.0011602725619238
2022-12-08,97939478,0.2045940063178106,1086065,0.0015103473304206
2022-12-09,97971215,0.18842297827403015,1086349,0.0014570562456123
2022-12-10,97974544,0.18839005044927057,1086357,0.001455756463056
2022-12-11,97978332,0.18876265478207657,1086357,0.001455756463056
2022-12-12,98031651,0.1888415082571588,1086542,0.0014561897239081
2022-12-13,98080592,0.1893076969340184,1087003,0.0014544566804997
